sha256,file_name,READ_SMS,SEND_SMS,RECEIVE_SMS,SYSTEM_ALERT_WINDOW,READ_CONTACTS,INTERNET,api_getDeviceId,api_sendTextMessage,api_SmsManager,api_DexClassLoader,api_TYPE_SYSTEM_ALERT_WINDOW,api_addView,api_HttpURLConnection,api_openConnection,count_suspicious,cert_present,issuer_present,cn_matches_package,issuer_cn_google_android,subject_cn_contains_pkg,issuer_subject_cn_equal,label_contains_bank,package_contains_bank,num_domains,num_http,num_suspicious_tld,impersonation_score,pkg_official,num_dex,num_permissions,num_exported,min_sdk,target_sdk,num_activities,num_services,num_receivers,file_size_mb,main_activity_present,perm_query_all_packages,app_label_len,package_len,package_has_digit,app_label_non_ascii,label,package,version,app_label_text
001432c05b86f586aca675ecb60914473fc0ff29a09f8249e18d509b3bd18e2b,base2 (91).apk,0,0,0,0,0,1,1,0,0,0,0,1,0,1,3,1,1,0,0,0,0,0,0,200,0,0,50,0,0,0,0,-1,-1,0,0,0,0,0,1,8,13,0,0,legit,com.anz.lotus,1.0 (71579),ANZ Plus
021cb02391142e28c46eb95b1ac10aaff91483742cc2791c34e093d177df04e0,base2 (135).apk,1,1,1,1,1,1,1,1,1,0,0,1,1,1,6,1,1,0,0,0,0,0,1,200,0,0,80,0,0,0,0,-1,-1,0,0,0,0,0,0,11,20,0,0,legit,money.super.payments,1.9.8,super.money
025ab4589d6cd1a9f838445637d25ad18f06ed873cd839e52bf12c1e505b542e,com.kitchenn.apk,1,1,1,0,0,1,1,1,0,0,0,1,0,1,4,1,1,0,0,0,0,0,0,200,0,1,50,0,0,0,0,-1,-1,0,0,0,0,0,0,13,12,0,0,fake,com.kitchenn,1.0,Recetas Salud
04051e61369c9a40a9bae020805fdd22fa7e16d609c6ef5c1ae81e88b33cd8a8,base.apk,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,49,0,0,50,0,0,0,0,-1,-1,0,0,0,0,0,0,7,22,0,0,fake,com.google.ctf.sandbox,1.0,Sandbox
041ccba5d1159a13b4f26e4c9a05c221051d3f953ebca05dd6bf03bfee07fdb8,pandemidestek.apk,1,1,1,1,1,1,0,0,0,0,0,1,0,1,2,1,1,0,0,0,0,0,0,155,0,0,66,0,0,0,0,-1,-1,0,0,0,0,0,0,13,15,0,0,fake,naqsl.ebxcb.exu,1.0,pandemidestek
04e5817509754f6a3a652fcdbe4655942992faf44f9b598155983b22823de94b,base2 (175).apk,0,0,0,0,1,1,1,1,1,0,0,1,1,1,6,1,1,0,0,0,0,1,1,200,0,0,60,0,0,0,0,-1,-1,0,0,0,0,0,1,17,17,0,0,legit,com.lcode.jkbmpay,1.2.8,JKB mPay Delight+
0549071b11f4497441f1a5db24a5591e3123d78666e9e14f56f4512775681f05,Mineseeper.apk,0,0,0,0,0,1,1,0,0,0,0,1,0,1,3,1,1,0,0,0,0,0,0,200,0,0,54,0,0,0,0,-1,-1,0,0,0,0,0,0,11,27,0,0,fake,com.electronial.minesweeper,1.0,Minesweeper
05668ce828f1f417db64eee893eecccd2d90edc008e35b39b06bbe4619049d79,base (7).apk,0,0,0,1,0,1,1,1,0,0,0,1,1,1,5,1,1,0,0,0,0,0,1,200,0,0,100,0,0,0,0,-1,-1,0,0,0,0,0,0,8,28,1,0,legit,com.saraswat.mobilebankingv2,2.4.9,Saraswat
06cd6615089297c72da04561ffd8c65676304aba74d684ab0559159effbabf4f,06cd6615089297c72da04561ffd8c65676304aba74d684ab0559159effbabf4f.apk,1,1,1,0,1,1,1,0,0,0,0,1,0,1,3,1,1,0,0,0,0,0,0,200,0,2,60,0,0,0,0,-1,-1,0,0,0,0,0,0,18,21,0,0,fake,auction.ceiling.spoon,1.0,Android Guncelleme
0a7b76d68d689ff28e697f0fc1c6400f42ab570404e935cae6b88afa8b15f793,base2 (149).apk,0,0,0,0,1,1,1,0,0,0,0,1,0,1,3,1,1,0,0,0,0,0,0,200,0,0,44,0,0,0,0,-1,-1,0,0,0,0,0,1,8,18,0,0,legit,com.uob.mighty.app,18.12.0,UOB TMRW
0a7d2649b0b19b27873416d18e9035b68340eb57e61333f904dcc0cb9a31d026,DontCrackMeBro.apk,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,142,0,0,50,0,0,0,0,-1,-1,0,0,0,0,0,0,14,17,0,0,fake,dont.crack.me.bro,1.0,DontCrackMeBro
0abffb25c4ab18b800fb8c3474fcc91617be99000b080a592641216cfa00abf9,com.fincare.mb_2.19.6.apk,1,1,1,0,0,1,1,1,1,0,0,1,0,1,5,1,1,0,0,0,0,0,0,200,0,0,50,0,0,0,0,-1,-1,0,0,0,0,0,1,7,14,0,0,legit,com.fincare.mb,2.19.6,Fincare
0ac5ffee67a14735fac68c7453d427446d70898a80264908e0bead12bb7709f0,._esoteric.apk,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,0,0,0,0,0,0,0,0,0,0,fake,,,
0b2a58c9ca3f9d06be66b3282052b25b45f3c1ab2bf52451a006b49c4c3f929a,Bios.apk,1,1,1,1,1,1,1,0,0,0,0,1,0,1,3,1,1,0,0,0,0,0,0,200,0,0,66,0,0,0,0,-1,-1,0,0,0,0,0,0,5,26,0,1,fake,com.sohu.inputmethod.sogou,4.1,搜狗输入法
0c4b53f7c0a89862ac4eeb8745d04c1205f50c2744bbc52166e2ff91c5f984be,base2 (125).apk,0,0,0,0,1,1,1,0,0,0,0,1,0,1,3,1,1,0,0,0,0,1,1,200,0,0,100,0,0,0,0,-1,-1,0,0,0,0,0,0,12,20,0,0,legit,com.bnpp.easybanking,40.50.9,Easy Banking
0d0be16c9a849f42905aca2841735815a90f40784fbd8a86f1543cf1ce795ae9,base2 (163).apk,1,1,1,0,0,1,1,0,0,0,0,1,0,1,3,1,1,0,0,0,0,0,1,200,0,0,100,0,0,0,0,-1,-1,0,0,0,0,0,0,5,19,0,0,legit,com.finacus.rajbank,1.22,TCBRL
0dc105a22f69163758da9a52b7159ea29833071500cc50d1db3da133b21353f3,base2 (162).apk,0,0,0,0,0,1,1,0,0,0,0,1,0,1,3,1,1,0,0,0,0,0,0,200,0,0,57,0,0,0,0,-1,-1,0,0,0,0,0,0,4,13,0,0,legit,com.jdcu.jdcu,4018.0.0,JDCU
0e984757547497b8276edffc7a931c0ca04a06768d18d2a11b70ec0a0238dced,base2 (122).apk,1,1,1,0,1,1,1,1,1,0,0,1,0,1,5,1,1,0,0,0,0,1,0,200,0,0,100,0,0,0,0,-1,-1,0,0,0,0,0,0,10,15,0,0,legit,com.fss.ippbpsp,2.3.4.1,DakPay UPI
0f160eae770a6bb37afc26b5de0216c0550d24a7346f46d4447bedd22e4683d0,com.snapwork.hdfc_11.3.2.apks,1,1,1,0,1,1,1,1,1,0,0,1,1,1,6,1,1,0,0,0,0,1,0,200,0,0,100,1,0,0,0,-1,-1,0,0,0,0,0,1,9,17,0,0,legit,com.snapwork.hdfc,11.3.2,HDFC Bank
108b29d47b4d9a4dddea20c3c9732cfb89ae4cc43084e155ff8d3803e8cfa8d9,com.statetss.apk,1,1,1,0,0,1,1,1,0,0,0,1,0,1,4,1,1,0,0,0,0,0,0,200,0,1,50,0,0,0,0,-1,-1,0,0,0,0,0,0,8,12,0,0,fake,com.statetss,1.0,Statetss
12ef6c80f06bf17b38b44620c8fedab44debfc068abb910cd14db7ba285c088c,FWUpgrade.apk,0,0,0,0,0,1,1,0,0,0,0,1,0,0,2,1,1,0,0,0,0,0,0,109,0,1,66,0,0,0,0,-1,-1,0,0,0,0,0,0,15,14,0,0,fake,com.adups.fota,3.1.0.0,Wireless update
13dfb9a078d55cc8893b9ab050fc4c09817fb840d803f0957a6adeed7a74243d,com.ujjivanbank.mobilebanking_1.8.1.1.apks,1,1,1,0,0,1,1,1,1,0,0,1,0,1,5,1,1,0,0,0,0,0,1,200,0,0,100,0,0,0,0,-1,-1,0,0,0,0,0,0,7,29,0,0,legit,com.ujjivanbank.mobilebanking,1.8.1.1,Ujjivan
14287f34c44c8ea6f25ac85aeff3a6cd90ee7ff9d624502321b5164c9216afd0,base2 (108).apk,0,0,0,0,1,1,1,0,0,0,0,1,0,1,3,1,1,0,0,0,0,0,0,200,0,0,66,0,0,0,0,-1,-1,0,0,0,0,0,0,10,16,0,0,legit,com.uba.vericash,8.3.64,UBA Mobile
14af22fc011c5c8074383e9cd34356e8433d1a10d7947f2de8c38cbcb401e923,base2 (144).apk,0,0,0,0,1,1,1,0,0,0,0,1,0,1,3,1,1,0,0,0,0,1,1,200,0,11,100,0,0,0,0,-1,-1,0,0,0,0,0,1,9,22,0,0,legit,uz.kapitalbank.android,v2.23.0,Uzum Bank
153410238d01773e5c705c6d18955793bd61cb2e82c5c7656e74563bb43b3ffa,CoinSpot.apk,1,1,1,1,1,1,1,0,0,0,0,1,0,1,3,1,1,0,0,0,0,0,0,200,0,1,57,0,0,0,0,-1,-1,0,0,0,0,0,1,8,12,0,0,fake,com.top.omit,2.1,CoinSpot
16c46bcec441261e7a71db06928748ec267c174c356d265d547290fc2292f302,mixup_790cf4c4d6188bbac3586c7f022ab36c.apk,0,0,0,0,0,0,1,0,0,0,0,1,0,0,2,1,1,0,0,0,0,0,0,200,0,0,50,0,0,0,0,-1,-1,0,0,0,0,0,0,8,16,1,0,fake,com.ctf.crackme1,1.0,Crackme1
1729d1ec63571bda49151e509d3800f2b8024c73bd5eb93d1abb8a206c0e6d51,DontSmokeCrack.apk,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,141,0,0,57,0,0,0,0,-1,-1,0,0,0,0,0,0,14,16,0,0,fake,dont.smoke.crack,1.0,DontSmokeCrack
17c7dc391a0f732fe60e467540463bb00886ccbc4d9201c61c4c7f1d013e31c5,com.finopaymentbank.mobile_3.1.0.apks,1,1,1,0,1,1,1,1,1,0,0,1,0,1,5,1,1,0,0,0,0,1,1,200,0,1,100,0,0,0,0,-1,-1,0,0,0,0,0,1,7,26,0,0,legit,com.finopaymentbank.mobile,3.1.0,FinoPay
1bdd068f45d2b1b6bfc00032ab1b5419705b8453f50f77bf23e03fd2110736fd,base2 (115).apk,0,0,0,0,1,1,1,0,0,0,0,1,0,1,3,1,1,0,0,0,0,0,0,200,0,1,66,0,0,0,0,-1,-1,0,0,0,0,0,0,8,24,0,0,legit,com.finanteq.finance.bgz,2.32.1,GOmobile
1cf7b9c1188d7d1481f9d1cec2828e764a2518ced6f1a5df482f28524272be75,base (1).apk,1,1,1,0,1,1,1,1,1,0,0,1,0,1,5,1,1,0,0,0,0,1,0,200,0,0,100,0,0,0,0,-1,-1,0,0,0,0,0,0,14,16,0,0,legit,com.cub.plus.gui,1.9.9,CUB mBank Plus
1d1657c0026c166190e6c35ccd8f211feede1c009ebec0b5d18501a6c42c08ee,dynChallenge.apk,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,200,0,0,50,0,0,0,0,-1,-1,0,0,0,0,0,0,9,22,1,0,fake,com.example.buttonapp2,1.0,ButtonApp
1da8bf57d266109f9a07c01bf7111a1975ce01f190b9d914bcd3ae3dbef96f21,UnCrackable-Level1.apk,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,8,0,0,50,0,0,0,0,-1,-1,0,0,0,0,0,0,12,23,1,0,fake,owasp.mstg.uncrackable1,1.0,Uncrackable1
1e6ba5acc8e2e89739b9be299e9f2d74cb1ee7695f05ab161c75fce063561c85,Token-Generator.apk,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,200,0,0,50,0,0,0,0,-1,-1,0,0,0,0,0,0,15,31,0,0,fake,dotNetChallenge.dotNetChallenge,1.0,dotNetChallenge
1f34162dbe32e16a50a36424bc869f867a532618a8e7d5eb82ca3ca2bd932f7a,com.equitas.elevate_1.0.204.apks,1,1,1,0,1,1,1,1,1,0,0,1,0,1,5,1,1,0,0,0,0,0,0,200,0,1,66,0,0,0,0,-1,-1,0,0,0,0,0,0,11,19,0,0,legit,com.equitas.elevate,1.0.204,Equitas 2.0
20492b0816d93064b9ff437044abf6b0c2cc07cbfe71a55604d009d1abd5293d,GoAheadCrackMe.apk,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,142,0,0,50,0,0,0,0,-1,-1,0,0,0,0,0,0,14,17,0,0,fake,go.ahead.crack.me,1.0,GoAheadCrackMe
208d68c431d58e6d311ae0f2574fab85a1205fc1597e10690116bf406eb5499c,208d68c431d58e6d311ae0f2574fab85a1205fc1597e10690116bf406eb5499c.apk,1,1,1,1,1,1,1,1,0,0,0,1,0,1,4,1,1,0,0,0,0,0,0,200,0,0,40,0,0,0,0,-1,-1,0,0,0,0,0,0,4,14,0,0,fake,com.wlset.info,1.2.6,Vera
20fa354f63d66e9620b626a53cc8bb1ef43692ab3021712f2c41941779e49d33,ctfbank.apk,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1,1,27,0,0,100,0,0,0,0,-1,-1,0,0,0,0,0,0,13,30,1,0,fake,ctf.competition.ctfbank.team18,1.0,team18CTFBank
21e51395684e858a8f231870a4ae8b11d5f69dd5aafbe162e98aea420a3350b5,base (4).apk,0,0,0,0,1,1,1,1,1,0,0,1,0,1,5,1,1,0,0,0,0,0,0,200,0,0,50,0,0,0,0,-1,-1,0,0,0,0,0,0,12,20,0,0,legit,com.npst.kagbconnect,1.0.56,KaGB Connect
2278fdb35a0d91326aa9dae3a634cf8eb40248620b8c2e77426389211b20e818,mobile_one.apk,0,0,0,0,0,0,1,0,0,0,0,1,0,0,2,1,1,0,0,0,0,0,0,200,0,0,66,0,0,0,0,-1,-1,0,0,0,0,0,0,10,21,0,0,fake,com.example.mobileone,1.0,Mobile One
22df5be6aa7d00f4af7e791494c42789ee79846701855c07e97ec0b17c8b80e4,Keybox.apk,1,1,1,0,0,0,1,0,0,0,0,1,0,1,3,1,1,0,0,0,0,0,0,200,0,0,50,0,0,0,0,-1,-1,0,0,0,0,0,0,6,21,0,0,fake,com.trendmicro.keybox,1.0,Keybox
23348d0c83f1cdf602da69a6ce4e7a04dc4328cb79b5c2baf009ea1f966fa4bc,SENDSECRET.apk,0,0,0,0,0,0,1,0,0,0,0,1,0,0,2,1,1,0,0,0,0,0,0,200,0,0,66,0,0,0,0,-1,-1,0,0,0,0,0,0,10,23,0,0,fake,opensecurity.sendsecret,1.0,SendSecret
2339f4612352ed6d989da4d84dd42a25032b532d3ebaf8a009beb3fac12ffbca,2339f4612352ed6d989da4d84dd42a25032b532d3ebaf8a009beb3fac12ffbca.apk,1,1,1,0,1,1,1,0,0,0,0,1,0,1,3,1,1,0,0,0,0,0,0,200,0,2,66,0,0,0,0,-1,-1,0,0,0,0,0,0,15,19,0,0,fake,unknown.simple.move,1.0,               
23ccd1620707d0fa68a66fe413dbf27acb8a46b5f7e3fa819afc52e765116aec,esoteric.apk,0,0,0,0,0,0,1,0,0,0,0,1,0,0,2,1,1,0,0,0,0,0,0,200,0,0,66,0,0,0,0,-1,-1,0,0,0,0,0,0,8,27,1,0,fake,org.team_sik.ahe17.esoteric,1.0,Esoteric
2bb878325b4fe0768acd4259bdb8e9e2e4d6aca2d1f40a47fd7720c88d08179d,base2 (90).apk,0,0,0,0,1,1,1,0,0,0,0,1,0,1,3,1,1,0,0,0,0,1,1,200,0,0,100,0,0,0,0,-1,-1,0,0,0,0,0,1,8,20,0,0,legit,com.commbank.netbank,5.35.0.2478,CommBank
2dc5b3f5b1689eb44e1d59eebb9fde4cc32aae5d28336159b17cfae199718fbc,ExportedComponents.apk,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,200,0,0,66,0,0,0,0,-1,-1,0,0,0,0,0,0,7,15,0,0,fake,com.isi.testapp,1.0,testapp
2ea64ae1686cb2d61293c4892e8f534fa89f5f5f5c9519eec76f7c4c611ec296,base2 (117).apk,0,0,0,1,1,1,1,0,0,0,0,1,1,1,4,1,1,0,0,0,0,1,0,200,0,0,100,0,0,0,0,-1,-1,0,0,0,0,0,1,12,36,0,0,legit,es.lacaixa.mobile.android.newwapicon,5.83.1,CaixaBankNow
31878e33c526f9747c9b7ff38954bfcb2acc2a947ce7103589438e034637a6b7,sieve.apk,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,200,0,0,66,0,0,0,0,-1,-1,0,0,0,0,0,0,5,21,0,0,fake,com.mwr.example.sieve,1.0,Sieve
32866d1912cfb60e879046a5aaceedf8a03924e39d34d6ebe44d672163a0a1e2,1350f7c84710e373f97e27d6880ca9a6ed065d4a.apk,1,1,1,0,0,1,1,1,0,0,0,0,0,0,2,1,1,0,0,0,0,0,0,28,0,0,50,0,0,0,0,-1,-1,0,0,0,0,0,0,5,26,0,1,fake,com.google.android.coremms,1.0,短信息服务
32a461631f69360873e469d30d434f4f28f56a3a5e825e0dea43299b31dbecac,chistescortos.apk,1,1,1,0,0,1,0,1,0,0,0,1,0,0,2,1,1,0,0,0,0,0,0,200,0,1,50,0,0,0,0,-1,-1,0,0,0,0,0,0,14,17,0,0,fake,com.chistescortos,1.0,Chistes Cortos
3333207c99d41ff7ff6962dff67ea9b057b3b7ba696bad4053d0c2377425e8ee,mobicrackNDK.apk,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,200,0,0,66,0,0,0,0,-1,-1,0,0,0,0,0,0,12,24,0,0,fake,com.example.mobicrackndk,1.0,mobicrackNDK
34079c55d7dfaaf7ab39d1747c71c26def784febcabea152b249be86074ec505,play store.apk,1,0,0,1,1,1,0,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,24,0,0,66,0,0,0,0,-1,-1,0,0,0,0,0,0,10,20,0,0,fake,com.termuxhackers.id,1.0,play store
34cac136262be606be5e36bc79c9c727edb471775f86241e68e82291164b2600,com.revolut.revolut_10.92.apks,0,0,0,0,1,1,1,1,0,1,0,1,0,1,5,1,1,0,0,0,0,0,0,200,0,0,44,0,0,0,0,-1,-1,0,0,0,0,0,1,7,19,0,0,legit,com.revolut.revolut,10.92,Revolut
355b9d18f8e0f55acdf28c577d838bc5276c3c1e10cd530ad4d664b2465caee4,android-studio-4-2-1.apk,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,200,0,1,42,0,0,0,0,-1,-1,0,0,0,0,0,0,1,29,0,1,fake,com.lovequo.nearme.gamecenter,25.5.31,⁣
355bb03c12c23c98259538a3a10d1e8a0447f17a1386cb269e90b1a3acdc0986,takebear.apk,0,0,0,0,0,0,1,1,0,0,0,1,0,1,4,1,1,0,0,0,0,0,0,200,0,0,60,0,0,0,0,-1,-1,0,0,0,0,0,0,9,22,0,0,fake,sec.blackhole.takebeer,"1,00",Take Beer
3620801a98326910caecac1825df53c0e34bee4e749876b2374bb0cf4def6d7d,base2 (92).apk,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,0,0,0,0,0,0,0,0,0,0,legit,,,
3673c00d3f75ec3e0cdd414b2b9a67bb77fd7a2e757915e7a11006fc69d4f84c,._AES-Decrypt.apk,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,0,0,0,0,0,0,0,0,0,0,fake,,,
36c175af5943a97f1fadb8514103dd2d409ba696dc537b0de29394eed96fc0e7,replaced.apk,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,46,0,0,50,0,0,0,0,-1,-1,0,0,0,0,0,0,7,22,0,0,fake,com.google.ctf.sandbox,1.0,Sandbox
3bd206bab723a9ec556450765a3fd45e75017556b2e822f4a072717d03c0c670,base2 (168).apk,0,0,0,0,0,1,1,0,0,0,0,1,0,1,3,1,1,0,0,0,0,0,0,200,0,0,50,0,0,0,0,-1,-1,0,0,0,0,0,0,11,14,0,0,legit,com.dccb.tdccb,1.0.5,Trichy DCCB
3cf9adef460c9f675ac00c367bd46c330418f7af8ea2087d5efa76125eb72bf5,411ecbaa48fa8dd2aa1df6f716f3ff1afdfb926e.apk,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,86,0,0,66,0,0,0,0,-1,-1,0,0,0,0,0,0,14,34,1,0,fake,com.BioTechnology.iClientsService4,1.2,Security Space
3d4758e8ed724ca8beef5c7ff764beafef84355e80fda5b7c91f0384e93eb26d,base (16).apk,1,1,1,0,1,1,1,1,1,0,0,1,1,1,6,1,1,0,0,0,0,1,1,200,0,0,100,0,0,0,0,-1,-1,0,0,0,0,0,1,17,26,0,0,legit,com.lcode.ucomobilebanking,2.0.91,UCO mBanking Plus
3d96d8451eb37879019b301530f0865956ce3e4aa370e3e7d21835795bbae3b6,YouCanHideButYouCannotRun.apk,0,0,0,0,0,0,1,0,0,0,0,1,0,0,2,1,1,0,0,0,0,0,0,200,0,0,66,0,0,0,0,-1,-1,0,0,0,0,0,0,11,43,1,0,fake,hackchallenge.ahe17.teamsik.org.romanempire,1.0,RomanEmpire
3e2939c882c6012e69af73fdc1f528a40d3f34e550db422c1ccfa6fbf9e5ca9b,com.nextbillion.groww_17.92.3.apks,1,1,1,0,1,1,1,1,1,0,0,1,0,1,5,1,1,0,0,0,0,0,0,200,0,0,66,0,0,0,0,-1,-1,0,0,0,0,0,0,5,21,0,0,legit,com.nextbillion.groww,17.92.3,Groww
4102802d7428a34add072e15a10d286f6ef5a8fb367a03ca36e6d987d9be7d1d,Blatantsms.apk,0,1,0,0,1,1,1,1,0,0,0,1,0,1,4,1,1,0,0,0,0,0,0,200,0,0,46,0,0,0,0,-1,-1,0,0,0,0,0,0,10,10,0,0,fake,vn.me.iwin,4.2.3,iWinOnline
414cef5af2d9acf0b6c2453c0981f5161a05c59aad9dc483ef542df289bf408f,app.imps.north_east_4.5.0.apks,0,0,0,0,0,1,1,0,0,0,0,1,0,1,3,1,1,0,0,0,0,1,0,200,0,0,100,0,0,0,0,-1,-1,0,0,0,0,0,1,29,19,0,0,legit,app.imps.north_east,4.5.0,North East Small Finance Bank
