sha256,file_name,READ_SMS,SEND_SMS,RECEIVE_SMS,SYSTEM_ALERT_WINDOW,READ_CONTACTS,INTERNET,api_getDeviceId,api_sendTextMessage,api_SmsManager,api_DexClassLoader,api_TYPE_SYSTEM_ALERT_WINDOW,api_addView,api_HttpURLConnection,api_openConnection,count_suspicious,cert_present,issuer_present,cn_matches_package,issuer_cn_google_android,subject_cn_contains_pkg,issuer_subject_cn_equal,label_contains_bank,package_contains_bank,num_domains,num_http,num_suspicious_tld,impersonation_score,pkg_official,num_dex,num_permissions,num_exported,min_sdk,target_sdk,num_activities,num_services,num_receivers,file_size_mb,main_activity_present,perm_query_all_packages,app_label_len,package_len,package_has_digit,app_label_non_ascii,label,package,version,app_label_text
c03a0cbe0c3d86ec251d48b468292eb83cf28f2cbe98a19adeb8f7f34a4caf41,base2 (139).apk,1,0,1,0,1,1,1,0,0,0,0,1,1,1,4,1,1,0,0,0,0,1,1,200,0,0,75,0,0,0,0,-1,-1,0,0,0,0,0,1,4,13,0,0,legit,team.opay.pay,7.36.3.348,OPay
c1445a7720870436d97298c288fa6427e36fdb0ea7b1accb135790c9f766992a,base2 (111).apk,0,0,0,0,0,1,1,0,0,0,0,1,1,1,4,1,1,0,0,0,0,0,0,200,0,0,50,0,0,0,0,-1,-1,0,0,0,0,0,0,8,23,0,0,legit,com.sundaramfinance.bnp,1.1.49,BBNPP MF
c31978a7c51ab0fd99fa0388754cc58a4185039c7b205f06bb4d6c2d6b75e71d,lClCl-BANK.apk,0,1,1,0,0,1,1,1,0,0,0,1,0,1,4,1,1,0,0,0,0,1,0,200,0,0,100,0,0,0,0,-1,-1,0,0,0,0,0,0,10,44,1,0,fake,djhgsfjhfdgf.gjhdgsfsjde.myappl876786ication,1.0,lClCl-BANK
c3924aff3134c3ac204598b5b8b559910bdecc50b3e3f102b7c90edb03596716,base2 (167).apk,0,0,0,0,1,1,1,0,0,0,0,1,0,1,3,1,1,0,0,0,0,1,1,200,0,2,66,0,0,0,0,-1,-1,0,0,0,0,0,0,6,28,1,0,legit,com.paypal.android.p2pmobile,8.90.1,PayPal
c4347c88b652eaa2aae739f53f5b837fac6198e7ef166a3b5a0de07f232ed6e7,base2 (130).apk,1,0,0,0,0,1,1,1,1,0,0,1,0,1,5,1,1,0,0,0,0,0,0,200,0,2,50,0,0,0,0,-1,-1,0,0,0,0,0,0,9,21,0,0,legit,com.kreditbee.android,2.2.1,KreditBee
c642ea959b0e8b7913c40bcbd28a1a444ccfa76791718201d46b1c060059655d,Claco.A.apk,1,1,1,0,1,1,0,1,0,0,0,0,0,1,2,1,1,0,0,0,0,0,0,31,0,0,50,0,0,0,0,-1,-1,0,0,0,0,0,0,12,23,0,0,fake,smart.apps.droidcleaner,1.5,DroidCleaner
c80a4485ca1bc2039c2650ea84fde19a41f5514fdb3aff2f15a5973182ae7dad,in.hsbc.hsbcindia_3.61.0.apks,0,0,0,0,0,1,1,0,0,0,0,1,0,1,3,1,1,0,0,0,0,0,0,200,0,0,100,0,0,0,0,-1,-1,0,0,0,0,0,1,10,17,0,0,legit,in.hsbc.hsbcindia,3.61.0,HSBC India
c856796b372d21602bbd69d7e17740c4e790e4780464ab5063f3a25e2f69c30b,WantAShell.apk,0,0,0,0,0,0,1,0,0,0,0,1,0,0,2,1,1,0,0,0,0,0,0,200,0,0,50,0,0,0,0,-1,-1,0,0,0,0,0,0,10,27,0,0,fake,com.example.ring.wantashell,1.0,WantAShell
c941aaa92c505dc4f1d7bcea8c83516ff7fe6b30abb078c7fd88d969dcbb61e5,net.one97.paytm_10.63.0.apks,1,1,1,0,1,1,1,1,1,0,0,1,0,1,5,1,1,0,0,0,0,1,1,200,0,0,100,1,0,0,0,-1,-1,0,0,0,0,0,1,5,15,1,0,legit,net.one97.paytm,10.63.0,Paytm
cab298aad4f0969246da9a453006d4fdb4274aa6f4a5f2c976f5345a57f79837,cybertruck19 (1).apk,0,0,0,0,0,1,1,0,0,0,0,1,0,0,2,1,1,0,0,0,0,0,0,200,0,0,50,0,0,0,0,-1,-1,0,0,0,0,0,0,9,24,0,0,fake,org.nowsecure.cybertruck,1.0,NowSecure
cb34d35de26a4e165d0664d41e1ec99ac9ca226c41da54a830ee1f1d5608493f,base (15).apk,1,1,1,0,1,1,1,1,1,0,0,1,1,1,6,1,1,0,0,0,0,0,0,200,0,0,75,0,0,0,0,-1,-1,0,0,0,0,0,1,12,27,0,0,legit,com.dhanlaxmi.dhansmart.mtc,4.1,DhanSmart-5x
cb9d5791feaf03743a2432474a1d487d66e4467b4d07041cb21aab117c5a3464,com.kotak811mobilebankingapp.instantsavingsupiscanandpayrecharge_3.7.3.apks,1,1,0,0,1,1,1,0,1,0,0,1,1,1,5,1,1,0,0,0,0,0,1,200,0,0,100,0,0,0,0,-1,-1,0,0,0,0,0,1,8,64,1,0,legit,com.kotak811mobilebankingapp.instantsavingsupiscanandpayrecharge,3.7.3,Kotak811
cd2ec325dda1df8b6b0efa52efe1e78594b0eaa2f501476aef6b0680968e4cff,com.infrasoft.uboi_8.0.34.apks,1,1,1,0,1,1,1,1,1,0,0,1,0,1,5,1,1,0,0,0,0,0,0,200,0,0,66,0,0,0,0,-1,-1,0,0,0,0,0,1,4,18,0,0,legit,com.infrasoft.uboi,8.0.34,Vyom
cd93811e6abcd26d93a4649db62c3d34f7ab01bc30fdb835b7ebee61479c893d,insomnidroid.apk,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,5,0,0,50,0,0,0,0,-1,-1,0,0,0,0,0,0,12,40,1,0,fake,com.fortiguard.insomnihack2012.challenge,1.0,InsomniDroid
d062c1002a3f6dfdd77b9b97281e28bbc2998b4ac832bdb4e3b57d09ab800e3d,com.imagepets.apk,1,1,1,0,0,1,1,1,0,0,0,1,0,1,4,1,1,0,0,0,0,0,0,200,0,1,57,0,0,0,0,-1,-1,0,0,0,0,0,0,8,13,0,0,fake,com.imagepets,1.0,Perritos
d0775b35bb8cb849d1049e9cea3d990f97bf09e908d19c93ba6ce0c184bfa668,d0775b35bb8cb849d1049e9cea3d990f97bf09e908d19c93ba6ce0c184bfa668.apk,1,1,1,1,1,1,1,0,0,0,0,1,0,1,3,1,1,0,0,0,0,0,0,200,0,0,60,0,0,0,0,-1,-1,0,0,0,0,0,0,12,20,0,0,fake,com.cwnjcjeo.qhmvgio,6.0,Video Player
d0a24a5d2a69658b48daade25f5e895b58fa4f79d519ad32109d6d5fab90701b,misc.apk,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,200,0,0,66,0,0,0,0,-1,-1,0,0,0,0,0,0,4,16,0,0,fake,com.example.misc,1.0,misc
d0e1a82a28492b1bd4f3b394261424625eb35ce6281fccd4cc390c03155c9e0a,base2 (159).apk,0,0,0,0,1,1,1,0,0,0,0,1,0,1,3,1,1,0,0,0,0,1,0,200,0,0,100,0,0,0,0,-1,-1,0,0,0,0,0,0,14,19,0,0,legit,com.gatecity.mobile,4018.0.0,Gate City Bank
d14c13cb74af420428ba8e37e5b8172fc123cec5ddf0141882d4a55a90a1bfdc,base2 (112).apk,0,0,0,0,1,1,1,0,0,1,0,1,0,1,4,1,1,0,0,0,0,0,0,200,0,0,50,0,0,0,0,-1,-1,0,0,0,0,0,0,3,21,0,0,legit,za.co.fnb.connect.itt,7.14.1-57 (24),FNB
d30605bef2e1c554e0fc4a4bf1e99b3ee692974ce7925a067ce0deaa26a631f0,base2 (94).apk,0,0,0,0,1,1,1,0,0,0,0,1,0,1,3,1,1,0,0,0,0,0,0,200,0,0,50,0,0,0,0,-1,-1,0,0,0,0,0,1,12,27,0,0,legit,uk.co.santander.santanderUK,5.24.0,Santander UK
d3d9e9ede2739893986b9f57d2b97dd67b5cc1442668943d4f89da28ed5fd4fc,base.apk,1,1,1,0,0,1,1,1,1,0,0,1,0,1,5,1,1,0,0,0,0,1,1,200,0,0,100,0,0,0,0,-1,-1,0,0,0,0,0,1,25,21,0,0,legit,com.csbbank.csbmobile,1.0,CSBMobile+: Smart Banking
d42149a45598d0928fb67276392e310bd87a8a0b94a8c32efb6deee483c875e4,CTFDroid.apk,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,91,0,0,50,0,0,0,0,-1,-1,0,0,0,0,0,0,9,21,0,0,fake,com.rajasaur.ctfdroid,1.0,CTF Droid
d482ee327ef122ae35a8196cf063680c76ae798877f1cd7f5b33565c32ab0718,co.uk.getmondo_6.40.0.apks,0,0,0,0,1,1,1,0,0,0,0,1,0,1,3,1,1,0,0,0,0,0,0,200,0,0,40,0,0,0,0,-1,-1,0,0,0,0,0,0,5,14,0,0,legit,co.uk.getmondo,6.40.0,Monzo
d81c00d48f918cab3bdfdb461378872db0e2a076c648b07a8e80d9093fd35b75,d81c00d48f918cab3bdfdb461378872db0e2a076c648b07a8e80d9093fd35b75.apk,1,1,1,0,1,1,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,17,0,0,50,0,0,0,0,-1,-1,0,0,0,0,0,0,18,24,0,1,fake,com.ujtwzkjqusrfzj.tyqbf,1.0,Android Güncelleme
da600f466f3c6a58461681f1e6eab77d3782e009e35a1803c5d572a8ab3b1bf4,base2 (137).apk,0,0,0,1,0,1,1,0,0,0,0,1,1,1,4,1,1,0,0,0,0,1,1,200,0,0,100,0,0,0,0,-1,-1,0,0,0,0,0,0,14,28,0,0,legit,com.ronstech.netbankingindia,125.0,Online Banking
dae6b8be168abe2cd5abaafac27c0f89ea31712ee772bc90275c821334b13d23,base2 (93).apk,1,1,1,1,1,1,1,1,1,0,0,1,1,1,6,1,1,0,0,0,0,1,1,200,0,0,100,0,0,0,0,-1,-1,0,0,0,0,0,0,10,18,0,0,legit,com.rblbank.mobank,9.1.5,RBL MyBank
db1d30fdda5987880aeef24624a2ef29dca69cd193a71e72d01c9f2c1aa253cd,passwords.apk,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,0,0,0,0,0,0,0,0,0,0,fake,,,
dc53a6463ebf9a3576db775528c7fa7571bc1d6775838e6a7bb0b403c6760f64,base2 (126).apk,1,1,1,0,1,1,1,1,1,0,0,1,0,1,5,1,1,0,0,0,0,0,0,200,0,0,57,0,0,0,0,-1,-1,0,0,0,0,0,1,8,14,0,0,legit,com.postpe.app,3.5.2,BharatPe
dd30e331def6d3b823ee8f3f1008fbf38c33360137caaed7d5c93892a3082d23,base2 (155).apk,0,0,0,0,0,1,1,0,0,0,0,1,1,1,4,1,1,0,0,0,0,0,0,200,0,0,66,0,0,0,0,-1,-1,0,0,0,0,0,0,7,10,0,0,legit,io.wallbit,1.0.86,Wallbit
dda2883c101b9d8760f45547925b883087e2d653214c93789b3c29d555cf037a,e99dd3229dc9ff70f6e768342ca27d984e796f1a.apk,0,1,1,0,1,1,1,0,0,1,0,1,0,1,4,1,1,0,0,0,0,0,0,200,0,0,66,0,0,0,0,-1,-1,0,0,0,0,0,0,15,21,0,0,fake,com.gau.go.launcherex,4.15,doodle-jump-mob
dee9946cf87bd52e5f0d8515d9c12e56615e8d8284d53670fde8bc8117e083fb,rfchen.apk,0,0,0,0,0,0,1,0,0,0,0,1,0,0,2,1,1,0,0,0,0,0,0,200,0,0,50,0,0,0,0,-1,-1,0,0,0,0,0,0,6,15,0,0,fake,com.miss.rfchen,1.0,rfchen
e0fc87ceb49c4f96593e8687dac7230f66e5415ea660b58d0577a0ecab61fc05,0xA1EA512A.apk,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,11,0,0,50,0,0,0,0,-1,-1,0,0,0,0,0,0,23,15,0,0,fake,com.ctf.hack_lu,1.0,Hack.lu Android-CrackMe
e161e98ccd8a7c96cf394de40038c53db6486c6011f9c5ff3434e2ab2513a760,base2 (138).apk,0,0,0,0,0,1,1,0,0,0,0,1,0,1,3,1,1,0,0,0,0,0,0,200,0,0,50,0,0,0,0,-1,-1,0,0,0,0,0,0,23,20,0,0,legit,com.remitbee.app.app,3.0.105,Remitbee Money Transfer
e267db8799f69184b3d3a40c7e1a01e9b604d76db603e4f21be69e1e49f2ff4a,base2 (107).apk,0,0,0,1,0,1,1,0,0,0,0,1,0,1,3,1,1,0,0,0,0,0,0,200,0,0,66,0,0,0,0,-1,-1,0,0,0,0,0,0,10,31,0,0,legit,com.somersettrust.somersettrust,4018.0.0,STC Mobile
e322677dc544ef38957c6480c79eb71871cac485f33952100b2815f691a666a7,base2 (165).apk,0,0,0,0,0,1,1,0,0,0,0,1,0,1,3,1,1,0,0,0,0,0,1,200,0,0,100,0,0,0,0,-1,-1,0,0,0,0,0,0,6,19,0,0,legit,com.zsl.bank.tumcos,5.0.6,TUMCOS
e36d1482764a6aa7e9549614c2c861fa420bfb97b4f01b7a741a03f2d869f920,base2 (109).apk,1,1,0,0,0,1,1,0,0,0,0,1,0,1,3,1,1,0,0,0,0,1,0,200,0,0,100,0,0,0,0,-1,-1,0,0,0,0,0,0,21,16,0,0,legit,com.finacus.VCCB,2.4,Vijay Commercial Bank
e3f451f0c8a6c439bada00e3765feb926dea01168020596ad39021eab02a2837,com.prasesfee.apk,1,1,1,0,0,1,1,1,0,0,0,1,0,1,4,1,1,0,0,0,0,0,0,200,0,1,50,0,0,0,0,-1,-1,0,0,0,0,0,0,9,13,0,0,fake,com.prasesfee,1.0,Prasesfee
e4b9091a9d1e32335fe85cb19e99a1cf9dbeaf518e95203a92d20a82a736ea16,._WhyShouldIPay.apk,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,0,0,0,0,0,0,0,0,0,0,fake,,,
e4c0be2e2e6e80e37eb2ab183e1328d83117b1b6c014812bfc6fae85b8afbe3e,base2 (156).apk,0,0,0,1,1,1,1,0,0,0,0,1,0,1,3,1,1,0,0,0,0,0,0,200,0,0,66,0,0,0,0,-1,-1,0,0,0,0,0,0,11,19,0,0,legit,com.commfcu.commfcu,4018.0.0,CFCU Mobile
e5ecb0fcc7a2e0dc7a65e6ef89930b2f2ef13a81e7208e6485fb250ccc160134,fake-bank-app-release-v1.1.apk,0,0,0,0,0,0,1,0,0,0,0,1,0,0,2,1,1,0,0,0,0,1,0,200,0,0,100,0,0,0,0,-1,-1,0,0,0,0,0,1,9,33,0,0,fake,com.saltedge.fake_oauth_client_xf,1.0.0,Fake Bank
e78f3669d8f1646036a8b3031d1481e8728d80056d57da016ad75f44c65662a3,base2 (146).apk,0,0,0,0,1,1,1,0,0,0,0,1,0,1,3,1,1,0,0,0,0,1,1,200,0,0,100,0,0,0,0,-1,-1,0,0,0,0,0,0,14,24,0,0,legit,de.fiduciagad.banking.vr,8.1.2,VR Banking App
e7df0632fe903c7fd9358315068ad1f166305fad956133c385a1246d5889d5e5,free_GB_25.apk,0,0,0,1,0,1,1,0,0,0,0,1,0,1,3,1,1,0,0,0,0,0,0,200,0,0,40,0,0,0,0,-1,-1,0,0,0,0,0,0,4,21,1,1,fake,com.if831c2cf3041abe0,5.0,迷你神器
e927a02adac52be5fb42300c359a521d126ca0389d953d4e3718971c03d30249,lovehacker.apk,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,200,0,0,50,0,0,0,0,-1,-1,0,0,0,0,0,0,10,11,0,0,fake,com.hellboy,1.0,lovehacker
e947987192054780d0f73633673670ff237464454c4f61175c4efd29b3bf4ba2,android.apk,1,1,0,0,1,1,1,1,0,0,0,1,0,0,3,1,1,0,0,0,0,0,0,200,0,0,60,0,0,0,0,-1,-1,0,0,0,0,0,0,20,23,0,0,fake,com.google.playservices,21.21.16,Google Play Services
e9d76237d04e6f4eb66425f26e6c8441effd2fbbc6cb29cd5d2a2605491c7502,e9d76237d04e6f4eb66425f26e6c8441effd2fbbc6cb29cd5d2a2605491c7502.apk,1,1,1,0,1,1,1,0,0,0,0,1,0,1,3,1,1,0,0,0,0,0,0,200,0,2,50,0,0,0,0,-1,-1,0,0,0,0,0,0,14,13,0,1,fake,gun.scrub.end,1.0,İfşa Videoları
eabb67a9d8557c00d05be931f84770a49d4d709dd548eef7941f079c6d0214a7,com.sbi.lotusintouch_1.24.29.apk,1,1,1,0,1,1,1,1,1,0,0,1,1,1,6,1,1,0,0,0,0,0,0,200,0,0,100,0,0,0,0,-1,-1,0,0,0,0,0,0,8,20,0,0,legit,com.sbi.lotusintouch,1.24.29,YONO SBI
ecaab6ef16c401b1d48a665d4e20c3201cf25406d1f6fec744f1d91914083b64,com.naviapp_5.49.1.apks,1,1,1,0,1,1,1,1,1,0,0,1,0,1,5,1,1,0,0,0,0,0,0,200,0,1,57,0,0,0,0,-1,-1,0,0,0,0,0,0,4,11,0,0,legit,com.naviapp,5.49.1,Navi
ecc5143e8d99690b6a7e44ab0c936e29a7374416c1f46d211e587264e99aa3b4,ecc5143e8d99690b6a7e44ab0c936e29a7374416c1f46d211e587264e99aa3b4.apk,1,1,1,0,1,1,1,0,0,0,0,1,0,1,3,1,1,0,0,0,0,0,0,200,0,2,75,0,0,0,0,-1,-1,0,0,0,0,0,0,10,20,0,0,fake,physical.stairs.push,1.0,          
ed9f4cdbf873eb91719ab5273ee55591b00f54cf92d40e8f78617025a99b4550,LoopAndLoop.apk,0,0,0,0,0,0,1,0,0,0,0,1,0,0,2,1,1,0,0,0,0,0,0,200,0,0,50,0,0,0,0,-1,-1,0,0,0,0,0,0,11,34,0,0,fake,net.bluelotus.tomorrow.easyandroid,1.0,LoopAndLoop
ee14ee87326c91ffe1b67447e282a216a4ec175978804d6785c5ace9e8cf21c8,solo_vpn.apk,0,0,0,1,0,1,1,0,0,0,0,1,0,1,3,1,1,0,0,0,0,0,0,200,0,0,40,0,0,0,0,-1,-1,0,0,0,0,0,0,4,21,1,1,fake,com.if831c2cf3041abe0,5.0,迷你神器
ee5632e3c0717693c9ab993c2b0c5b6edb503383215895f99800d915d92d1b8e,ee5632e3c0717693c9ab993c2b0c5b6edb503383215895f99800d915d92d1b8e.apk,1,1,1,0,1,1,1,0,0,0,0,1,0,1,3,1,1,0,0,0,0,0,0,200,0,2,50,0,0,0,0,-1,-1,0,0,0,0,0,0,14,25,0,1,fake,umbrella.thought.elevator,1.0,İfşa Videoları
efe1ca36b238c65be67dcc36ce2266b56d3acb4bbf3b69f9314aad6151acff03,passwordVault.apk,0,0,0,0,1,0,1,0,0,0,0,1,0,0,2,1,1,0,0,0,0,0,0,200,0,0,50,0,0,0,0,-1,-1,0,0,0,0,0,0,14,21,0,0,fake,ctf.com.passwordvault,1.0,Password Vault
f2270939b0523bb2c811395e618229efa658172b069023b0f520f7f0392c760e,f2270939b0523bb2c811395e618229efa658172b069023b0f520f7f0392c760e.apk,1,1,1,0,1,1,1,0,0,0,0,1,0,1,3,1,1,0,0,0,0,0,0,200,0,2,42,0,0,0,0,-1,-1,0,0,0,0,0,0,10,20,0,0,fake,feel.imitate.chapter,1.0,          
f36b5c0ffba0977f94ff4d54458cf5dc135ce6035ab091ad47ab1fb5a1a5534b,0xB321054A (1).apk,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,12,0,0,50,0,0,0,0,-1,-1,0,0,0,0,0,0,23,15,0,0,fake,com.ctf.hack_lu,1.0,Hack.lu Android-CrackMe
f39adb513b813fed06d57d22116b3ba384e93a40c0247d798c46988777e67b5c,1.apk,1,1,1,0,1,1,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,17,0,0,75,0,0,0,0,-1,-1,0,0,0,0,0,0,18,27,0,1,fake,com.raravtioxairs.yendscmbn,1.0,Android Güncelleme
f54e6ec326dc2c8e4c4721973a5520e240b976c8f7164522505a71149e5d1344,AES-Decrypt.apk,0,0,0,0,0,0,1,0,0,0,0,1,0,0,2,1,1,0,0,0,0,0,0,200,0,0,66,0,0,0,0,-1,-1,0,0,0,0,0,0,24,31,0,0,fake,challenge.teamsik.aesdecryption,1.0,AES Decryption Challenge
f77dc5b86775b35d65f880da18b81924da1aba267f0cf7ac0df70878495f43fb,aBunchOfNative.apk,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,200,0,0,66,0,0,0,0,-1,-1,0,0,0,0,0,0,9,27,0,0,fake,de.fraunhofer.sit.challenge,1.0,Challenge
f7a2065371c494fe901131fc41ecd11895f34f0ebf7bb41512b0972c92784dbe,f7a2065371c494fe901131fc41ecd11895f34f0ebf7bb41512b0972c92784dbe.apk,1,1,1,0,1,1,1,0,0,0,0,1,0,1,3,1,1,0,0,0,0,0,0,200,0,2,66,0,0,0,0,-1,-1,0,0,0,0,0,0,14,19,0,1,fake,assist.citizen.loud,1.0,İfşa Videoları
f82432a4ad4b6d3cf09c195e9547d6e6036e1d50f852742679fb48ecbf1f3705,base2 (99).apk,0,1,1,1,1,1,1,1,1,0,0,1,0,1,5,1,1,0,0,0,0,0,0,200,0,0,66,0,0,0,0,-1,-1,0,0,0,0,0,1,7,15,0,0,legit,com.shivalik.mb,1.0.15,mshiFFt
f86c0fdf9862fc8fb61e9cf3b4ec7334dd4f2e697f9d6f2610174f7715dcbe9d,com.popclub.android_2.0.23.apks,1,1,1,0,1,1,1,0,0,1,0,1,0,1,4,1,1,0,0,0,0,0,0,200,0,0,75,0,0,0,0,-1,-1,0,0,0,0,0,0,3,19,0,0,legit,com.popclub.android,2.0.23,POP
f8e6177736f47d9a0de9570c7cb26fc22e5b342e16cbf6b4a0084e1ad95b8082,FlagApp.apk,0,0,0,0,0,0,1,0,0,0,0,1,0,0,2,1,1,0,0,0,0,0,0,200,0,0,50,0,0,0,0,-1,-1,0,0,0,0,0,0,8,23,0,0,fake,com.dropbox_ctf.flagapp,1.0,Flag App
fb79df741c0786d372d5403194af77e03cebe830780dec165979f328086b190d,FakeValidation.apk,0,1,0,1,1,1,1,1,0,0,0,1,0,1,4,1,1,0,0,0,0,0,0,200,0,0,50,0,0,0,0,-1,-1,0,0,0,0,0,0,3,11,0,0,fake,chat.ola.vn,1.0.17,Ola
fc5381c791f7c8a5f5c4a7997ce67a67ba027758cce5a03f20e300ef183d52d2,com.bankofbaroda.mconnect_3.8.2.apks,1,1,1,1,1,1,1,1,1,0,0,1,1,1,6,1,1,0,0,0,0,0,1,200,0,1,100,0,0,0,0,-1,-1,0,0,0,0,0,0,9,25,0,0,legit,com.bankofbaroda.mconnect,3.8.2,bob World
fd45f886076db8fe099b9de08a04004414da54d07e8635c8a1b7051e719cfa97,com.janabank.mtc_2.3.1.apk,0,1,1,0,0,1,1,1,1,0,0,1,1,1,6,1,1,0,0,0,0,1,1,200,0,0,100,0,0,0,0,-1,-1,0,0,0,0,0,0,24,16,0,0,legit,com.janabank.mtc,2.3.1,Jana Bank Mobile Banking
fd5775094a092f2222e40b2e097291675965b5122ffe239d47ac7f3222edd524,com.Version1_2.68.apk,1,1,1,0,1,1,1,1,1,0,0,1,0,1,5,1,1,0,0,0,0,0,0,200,0,0,66,0,0,0,0,-1,-1,0,0,0,0,0,1,7,12,1,0,legit,com.Version1,2.68,PNB ONE
fe259f8ae4f4dde21f3a249b11216b7234e85f3fdf95485ffaaedcd53b8f1107,base2 (164).apk,0,0,0,0,1,1,1,0,0,0,0,1,1,1,4,1,1,0,0,0,0,0,0,200,0,0,66,0,0,0,0,-1,-1,0,0,0,0,0,0,13,16,0,0,legit,com.unfcu.mobile,2.5.5,UNFCU Digital
ff658f133b6fc4d81ef1b655656544da7ac5c3b79fa9ef9f43b30e2fc842cb35,THC.apk,0,0,0,0,0,0,1,0,0,0,0,1,0,0,2,1,1,0,0,0,0,0,0,200,0,0,66,0,0,0,0,-1,-1,0,0,0,0,0,0,27,20,0,0,fake,com.thc.bestpig.test,1.0,Toulouse Hacking Convention
ffdf537102cad9f4b12795bde56c421e8d7a627e2939a56aff448ef04cdbe336,ffdf537102cad9f4b12795bde56c421e8d7a627e2939a56aff448ef04cdbe336.apk,1,1,1,0,1,1,1,0,0,0,0,1,0,0,2,1,1,0,0,0,0,0,0,200,0,0,66,0,0,0,0,-1,-1,0,0,0,0,0,0,6,22,0,0,fake,desire.because.driving,1.0,Chrome
